X,Y,record_id,date_status,parcel_id,lon,lat,ObjectId,street_num,street_dir,street_name,address_id
-83.058037,42.360437,REG2021-03122,2021/04/23 00:00:00+00,03001479-80,-83.058037,42.360437,14516,550,,THEODORE,265821
,,REG2021-03123,2021/04/23 00:00:00+00,,,,14517,7626,,WEST PARKWAY,
-82.9588,42.414119,REG2021-03124,2021/04/23 00:00:00+00,21070172.,-82.9588,42.414119,14518,10517,,HAVERHILL,301973
-83.058468,42.360576,REG2021-03125,2021/04/23 00:00:00+00,03001479-80,-83.058468,42.360576,14519,531,,THEODORE,265862
-83.003965,42.415735,REG2021-03126,2021/04/23 00:00:00+00,21013699.,-83.003965,42.415735,14520,11410,,NASHVILLE,231969
-82.999407,42.418365,REG2021-03129,2021/04/23 00:00:00+00,21013832.,-82.999407,42.418365,14521,11812,,ENGLESIDE,233185
-83.01373,42.37851,REG2021-03131,2021/04/23 00:00:00+00,17000636-9,-83.01373,42.37851,14522,5180,,VAN DYKE,19839
-83.050951,42.406589,REG2021-03133,2021/04/23 00:00:00+00,13006015.,-83.050951,42.406589,14523,5016,,TALBOT,273677
-83.013574,42.377953,REG2021-03136,2021/04/23 00:00:00+00,17000636-9,-83.013574,42.377953,14524,8001,,FARNSWORTH,10119
-82.941555,42.428474,REG2021-03138,2021/04/23 00:00:00+00,21066675.,-82.941555,42.428474,14525,11717,,NOTTINGHAM,311904
-83.012864,42.378537,REG2021-03139,2021/04/23 00:00:00+00,17000636-9,-83.012864,42.378537,14526,8041,,FARNSWORTH,20176
-83.038428,42.394556,REG2021-03140,2021/04/23 00:00:00+00,13009635.,-83.038428,42.394556,14527,8931,,MT ELLIOTT,149436
-82.978183,42.43299,REG2021-03141,2021/04/23 00:00:00+00,21019159.,-82.978183,42.43299,14528,14069,,SARATOGA,156223
-82.980713,42.408449,REG2021-03142,2021/04/23 00:00:00+00,21008179.,-82.980713,42.408449,14529,12637,,CHELSEA,235946
-82.941079,42.40456,REG2021-03143,2021/04/23 00:00:00+00,21071177.,-82.941079,42.40456,14530,5228,,THREE MILE,332491
-83.025513,42.435267,REG2021-03144,2021/04/23 00:00:00+00,15005888.,-83.025513,42.435267,14531,19185,,STOTTER,254105
-82.964793,42.399074,REG2021-03145,2021/04/23 00:00:00+00,21053088.,-82.964793,42.399074,14532,5596,,EASTLAWN,312244
-82.943974,42.406134,REG2021-03146,2021/04/23 00:00:00+00,21070928.,-82.943974,42.406134,14533,5569,,BEDFORD,322370
-82.95892,42.399255,REG2021-03147,2021/04/23 00:00:00+00,21060511.,-82.95892,42.399255,14534,5311,,PHILIP,312287
-82.946897,42.41262,REG2021-03148,2021/04/23 00:00:00+00,21071547.,-82.946897,42.41262,14535,9344,,COURVILLE,296631
-82.993655,42.429518,REG2021-03149,2021/04/23 00:00:00+00,21032417.,-82.993655,42.429518,14536,18411,,GOULBURN,223820
-82.983317,42.364769,REG2021-03150,2021/04/23 00:00:00+00,19004867.,-82.983317,42.364769,14537,1649,,HURLBUT,333958
-83.067829,42.423724,REG2021-03151,2021/04/23 00:00:00+00,09009352.,-83.067829,42.423724,14538,3601,,MINNESOTA,541238
-82.94725,42.397206,REG2021-03152,2021/04/23 00:00:00+00,21066429.,-82.94725,42.397206,14539,4696,,NOTTINGHAM,313284
-82.934562,42.415555,REG2021-03153,2021/04/23 00:00:00+00,21075435.,-82.934562,42.415555,14540,6164,,OLDTOWN,307822
-82.947714,42.407392,REG2021-03154,2021/04/23 00:00:00+00,21069768.,-82.947714,42.407392,14541,5806,,BUCKINGHAM,323282
-83.217355,42.438781,REG2021-03156,2021/04/23 00:00:00+00,22071590.,-83.217355,42.438781,14542,19967,,ARCHDALE,82881
-83.01313,42.377938,REG2021-03157,2021/04/23 00:00:00+00,17000636-9,-83.01313,42.377938,14543,8013,,FARNSWORTH,10135
-82.957374,42.442591,REG2021-03158,2021/04/23 00:00:00+00,21024021.,-82.957374,42.442591,14544,15850,,STATE FAIR,127887
-83.013196,42.378237,REG2021-03159,2021/04/23 00:00:00+00,17000636-9,-83.013196,42.378237,14545,8025,,FARNSWORTH,19454
-82.965212,42.388179,REG2021-03160,2021/05/04 00:00:00+00,21048602.,-82.965212,42.388179,14546,4384,,GRAY,304767
-83.006207,42.440805,REG2021-03161,2021/04/23 00:00:00+00,17014320.,-83.006207,42.440805,14547,19747,,ALBION,254854
-82.95794,42.408879,REG2021-03162,2021/04/23 00:00:00+00,21064718.,-82.95794,42.408879,14548,9400,,LAKEPOINTE,298560
-83.242515,42.423668,REG2021-03163,2021/04/23 00:00:00+00,22101421.,-83.242515,42.423668,14549,18254,,STOUT,109473
-83.194124,42.359958,REG2021-03164,2021/04/23 00:00:00+00,22047045.,-83.194124,42.359958,14550,8919,,SUSSEX,199780
-83.25954,42.410364,REG2021-03165,2021/04/23 00:00:00+00,22012540.001,-83.25954,42.410364,14551,22118,,ULSTER,130393
-83.144387,42.430511,REG2021-03167,2021/04/23 00:00:00+00,16021385.,-83.144387,42.430511,14552,18950,,MONICA,6304
-83.012623,42.378186,REG2021-03168,2021/04/23 00:00:00+00,17000636-9,-83.012623,42.378186,14553,8053,,FARNSWORTH,19366
-82.980265,42.405783,REG2021-03169,2021/04/23 00:00:00+00,21007196.,-82.980265,42.405783,14554,12576,,ELMDALE,227107
-82.984282,42.370753,REG2021-03171,2021/04/23 00:00:00+00,21037752.,-82.984282,42.370753,14555,2936,,GARLAND,342504
-83.007536,42.423239,REG2021-03172,2021/04/23 00:00:00+00,17014887.,-83.007536,42.423239,14556,17374,,TEPPERT,193283
-83.008286,42.426485,REG2021-03173,2021/04/23 00:00:00+00,17015169.,-83.008286,42.426485,14557,17881,,TEPPERT,226696
-83.227357,42.349914,REG2021-03174,2021/04/23 00:00:00+00,22086670.,-83.227357,42.349914,14558,7813,,WARWICK,170132
-83.089962,42.446157,REG2021-03175,2021/04/23 00:00:00+00,09020344.,-83.089962,42.446157,14559,20490,,HANNA,282958
-82.933595,42.425619,REG2021-03176,2021/04/23 00:00:00+00,21068534.,-82.933595,42.425619,14560,10844,,DUPREY,308527
-82.95401,42.441229,REG2021-03177,2021/04/23 00:00:00+00,21023422.,-82.95401,42.441229,14561,16097,,MANNING,133906
-82.987723,42.403769,REG2021-03178,2021/04/23 00:00:00+00,21007320.,-82.987723,42.403769,14562,11867,,ELMDALE,461429
-82.947713,42.421198,REG2021-03179,2021/04/23 00:00:00+00,21065866-7,-82.947713,42.421198,14563,11000,,BEACONSFIELD,318032
-83.207676,42.414892,REG2021-03180,2021/04/23 00:00:00+00,22060071.,-83.207676,42.414892,14564,16858,,MURRAY HILL,142478
-82.932841,42.428032,REG2021-03181,2021/04/23 00:00:00+00,21080363.,-82.932841,42.428032,14565,20292,,KINGSVILLE,308427
-83.282788,42.420026,REG2021-03182,2021/04/23 00:00:00+00,22123787.,-83.282788,42.420026,14566,17655,,FENTON,108947
-82.94119,42.421748,REG2021-03183,2021/04/23 00:00:00+00,21074896.,-82.94119,42.421748,14567,10698,,MEUSE,295226
-82.92918,42.425198,REG2021-03184,2021/04/23 00:00:00+00,21079083.,-82.92918,42.425198,14568,20727,,MOROSS,308594
-83.152048,42.429297,REG2021-03186,2021/04/23 00:00:00+00,16029792.,-83.152048,42.429297,14569,18701,,GREENLAWN,14216
-83.070525,42.435223,REG2021-03187,2021/06/18 00:00:00+00,13023381.,-83.070525,42.435223,14570,19257,,GALLAGHER,291350
-83.104148,42.422013,REG2021-03189,2021/04/26 00:00:00+00,01004948.,-83.104148,42.422013,14571,114,,LONGWOOD,48448
-83.172874,42.421115,REG2021-03190,2021/04/26 00:00:00+00,22022795.,-83.172874,42.421115,14572,17553,,STEEL,19613
,,REG2021-03193,2021/04/26 00:00:00+00,,,,14573,12603,,RIAD,
-83.238906,42.424802,REG2021-03194,2021/04/26 00:00:00+00,22096150.,-83.238906,42.424802,14574,18417,,EVERGREEN,106170
,,REG2021-03195,2021/04/26 00:00:00+00,,,,14575,12830,,RIAD,
-83.232976,42.339097,REG2021-03196,2021/04/26 00:00:00+00,22093011.,-83.232976,42.339097,14576,6527,,AUBURN,157099
-83.147859,42.443412,REG2021-03199,2021/04/26 00:00:00+00,16025772.,-83.147859,42.443412,14577,20255,,SAN JUAN,16732
-82.949453,42.369134,REG2021-03200,2021/04/26 00:00:00+00,21052032.020,-82.949453,42.369134,14578,13139,,ST ERVIN,346754
-83.282315,42.421871,REG2021-03201,2021/04/26 00:00:00+00,22123677.,-83.282315,42.421871,14579,18212,,FENTON,108464
-82.942915,42.430834,REG2021-03202,2021/04/26 00:00:00+00,21079275-7,-82.942915,42.430834,14580,19421,,MOROSS,305314
-83.114597,42.368597,REG2021-03203,2021/04/26 00:00:00+00,12002440.,-83.114597,42.368597,14581,3297,,HAZELWOOD,56877
-83.156791,42.260418,REG2021-03204,2021/04/26 00:00:00+00,20011269.,-83.156791,42.260418,14582,3337,,BASSETT,347343
-83.223775,42.33675,REG2021-03205,2021/04/26 00:00:00+00,22082727.,-83.223775,42.33675,14583,6346,,STAHELIN,154564
-83.219367,42.351821,REG2021-03206,2021/04/26 00:00:00+00,22077583.,-83.219367,42.351821,14584,8080,,PENROD,171771
-83.010646,42.378992,REG2021-03207,2021/04/26 00:00:00+00,17007752.,-83.010646,42.378992,14585,5138,,SEMINOLE,21491
-83.013716,42.394834,REG2021-03208,2021/04/26 00:00:00+00,19009255-0,-83.013716,42.394834,14586,8930,,ROHNS,290788
-83.248352,42.38626,REG2021-03209,2021/12/22 00:00:00+00,22009440-3,-83.248352,42.38626,14587,21124,,SCHOOLCRAFT,134128
-83.011767,42.395102,REG2021-03210,2021/04/27 00:00:00+00,19006947-8,-83.011767,42.395102,14588,8930,,MCCLELLAN,291370
-83.012254,42.395028,REG2021-03211,2021/04/27 00:00:00+00,19007009-0,-83.012254,42.395028,14589,8931,,MCCLELLAN,291307
-83.196464,42.365186,REG2021-03212,2021/12/22 00:00:00+00,22003658.,-83.196464,42.365186,14590,15411,,CHICAGO,201426
-83.196812,42.362142,REG2021-03213,2021/12/22 00:00:00+00,22049650-4,-83.196812,42.362142,14591,9176,,GREENFIELD,211155
-83.012453,42.3963,REG2021-03215,2021/04/27 00:00:00+00,19006994-0,-83.012453,42.3963,14592,9019,,MCCLELLAN,305059
-83.224214,42.36916,REG2021-03217,2021/12/22 00:00:00+00,22068182-7,-83.224214,42.36916,14593,18701,,FITZPATRICK,182717
,,REG2021-03219,2021/04/27 00:00:00+00,,,,14594,2939,,BUENA VISTA,
-83.176359,42.369333,REG2021-03221,2021/04/27 00:00:00+00,22028482.,-83.176359,42.369333,14595,9966,,HARTWELL,208623
-83.195395,42.366993,REG2021-03222,2021/04/27 00:00:00+00,22048201.,-83.195395,42.366993,14596,9607,,WHITCOMB,203544
-83.19709,42.413708,REG2021-03223,2021/04/28 00:00:00+00,22047908.,-83.19709,42.413708,14597,16677,,WHITCOMB,142868
-83.200933,42.428792,REG2021-03224,2021/04/27 00:00:00+00,22052008.,-83.200933,42.428792,14598,18910,,WINTHROP,62424
-83.156985,42.421266,REG2021-03226,2021/04/27 00:00:00+00,16034812.,-83.156985,42.421266,14599,17540,,WISCONSIN,19836
-83.238195,42.386847,REG2021-03227,2021/04/27 00:00:00+00,22098390.,-83.238195,42.386847,14600,13933,,VAUGHAN,143903
-83.235668,42.359625,REG2021-03231,2021/04/27 00:00:00+00,22095255-6,-83.235668,42.359625,14601,9016,,EVERGREEN,167713
-82.958199,42.421928,REG2021-03232,2021/04/27 00:00:00+00,21057744.,-82.958199,42.421928,14602,11724,,DUCHESS,295853
-83.208573,42.384447,REG2021-03233,2021/04/27 00:00:00+00,22062679.,-83.208573,42.384447,14603,12960,,WOODMONT,136286
-82.945821,42.430093,REG2021-03234,2021/04/27 00:00:00+00,21058696.,-82.945821,42.430093,14604,12105,,ROSSITER,311082
-82.967811,42.448281,REG2021-03236,2021/04/27 00:00:00+00,21027165.,-82.967811,42.448281,14605,14961,,COLLINGHAM,101456
-82.921819,42.406086,REG2021-03237,2021/04/27 00:00:00+00,21077062.,-82.921819,42.406086,14606,4582,,HEREFORD,322476
-82.914182,42.412583,REG2021-03238,2021/04/27 00:00:00+00,21078543.,-82.914182,42.412583,14607,4994,,ANATOLE,320721
-83.159671,42.380296,REG2021-03239,2021/04/28 00:00:00+00,16039002.,-83.159671,42.380296,14608,12320,,WASHBURN,212451
-83.193849,42.407323,REG2021-03240,2021/04/28 00:00:00+00,22045004.,-83.193849,42.407323,14609,15808,,COYLE,141027
-83.194463,42.411021,REG2021-03241,2021/04/28 00:00:00+00,22045401.,-83.194463,42.411021,14610,16247,,COYLE,139969
-83.14509,42.274344,REG2021-03242,2021/04/28 00:00:00+00,20011125.,-83.14509,42.274344,14611,1611,,BASSETT,2402
-83.220755,42.373354,REG2021-03243,2021/04/28 00:00:00+00,22078018.,-83.220755,42.373354,14612,11675,,PENROD,173040
-83.192274,42.35464,REG2021-03244,2021/04/28 00:00:00+00,22044618.,-83.192274,42.35464,14613,8274,,COYLE,187429
,,REG2021-03245,2021/04/28 00:00:00+00,,,,14614,12708,,RIAD,
-83.238056,42.35636,REG2021-03246,2021/04/28 00:00:00+00,22098891.,-83.238056,42.35636,14615,8644,,HEYDEN,163046
-83.192664,42.352502,REG2021-03247,2021/04/28 00:00:00+00,22045837.,-83.192664,42.352502,14616,8105,,COYLE,190546
-83.160221,42.382625,REG2021-03248,2021/04/28 00:00:00+00,16039942.,-83.160221,42.382625,14617,12731,,WASHBURN,214157
-83.165893,42.424326,REG2021-03249,2021/04/28 00:00:00+00,16008528.,-83.165893,42.424326,14618,10440,,CURTIS,18042
-83.190305,42.357304,REG2021-03250,2021/04/28 00:00:00+00,22042791.,-83.190305,42.357304,14619,8594,,TERRY,193613
-83.242927,42.403071,REG2021-03253,2021/04/28 00:00:00+00,22103097.,-83.242927,42.403071,14620,15445,,FIELDING,110928
-83.239832,42.375694,REG2021-03254,2021/04/28 00:00:00+00,22101077-8,-83.239832,42.375694,14621,12112,,STOUT,172911
-83.050951,42.406589,REG2021-03257,2021/04/28 00:00:00+00,13006015.,-83.050951,42.406589,14622,5016,,TALBOT,273677
-82.918627,42.416788,REG2021-03260,2021/04/28 00:00:00+00,21078739.,-82.918627,42.416788,14623,5649,,GATESHEAD,302862
-82.951771,42.42956,REG2021-03262,2021/04/28 00:00:00+00,21058017.,-82.951771,42.42956,14624,12419,,LAING,308301
-83.147215,42.413853,REG2021-03263,2021/04/28 00:00:00+00,16026596.,-83.147215,42.413853,14625,16611,,LILAC,85216
-82.972212,42.407953,REG2021-03264,2021/04/28 00:00:00+00,21007062.,-82.972212,42.407953,14626,13343,,CORBETT,235356
-82.996863,42.432222,REG2021-03265,2021/04/28 00:00:00+00,21033744.,-82.996863,42.432222,14627,18680,,HAMBURG,221362
-82.949973,42.412517,REG2021-03266,2021/04/28 00:00:00+00,21067794.,-82.949973,42.412517,14628,9908,,BALFOUR,319535
-83.113322,42.399306,REG2021-03267,2021/04/28 00:00:00+00,06004076.,-83.113322,42.399306,14629,1634,,PASADENA,42178
-83.20785,42.354462,REG2021-03268,2021/04/30 00:00:00+00,22002317.003,-83.20785,42.354462,14630,16480,,CONSTANCE,253058
-82.972891,42.406397,REG2021-03269,2021/04/28 00:00:00+00,21006415.,-82.972891,42.406397,14631,13130,,MAIDEN,234334
-83.156379,42.270258,REG2021-03270,2021/04/28 00:00:00+00,20013554.,-83.156379,42.270258,14632,2462,,LIDDESDALE,1653
-83.214229,42.386907,REG2021-03271,2021/04/30 00:00:00+00,22070448.,-83.214229,42.386907,14633,13900,,LONGACRE,131876
-82.962407,42.42459,REG2021-03272,2021/04/29 00:00:00+00,21015996.,-82.962407,42.42459,14634,15410,,HAZELRIDGE,96286
-83.139636,42.351076,REG2021-03274,2021/04/29 00:00:00+00,18004747.,-83.139636,42.351076,14635,6669,,BELFAST,187126
-83.20693,42.354498,REG2021-03275,2021/06/18 00:00:00+00,22002317.002,-83.20693,42.354498,14636,16404,,CONSTANCE,253069
-83.208403,42.354636,REG2021-03278,2021/04/29 00:00:00+00,22002317.003,-83.208403,42.354636,14637,8410,,GRANDMONT,253087
-83.221984,42.385466,REG2021-03282,2021/04/29 00:00:00+00,22078635.,-83.221984,42.385466,14638,13578,,FAUST,115363
-83.229071,42.36566,REG2021-03283,2021/04/29 00:00:00+00,22087725.,-83.229071,42.36566,14639,9551,,PIEDMONT,176561
-83.207845,42.354655,REG2021-03287,2021/04/30 00:00:00+00,22002317.003,-83.207845,42.354655,14640,16474,,CONSTANCE,253091
-83.208727,42.398937,REG2021-03289,2021/04/30 00:00:00+00,22062769.,-83.208727,42.398937,14641,14832,,WOODMONT,137436
-83.167772,42.383871,REG2021-03290,2021/04/30 00:00:00+00,16045847.,-83.167772,42.383871,14642,13125,,MANOR,214581
-83.123396,42.4044,REG2021-03291,2021/04/30 00:00:00+00,08009957.,-83.123396,42.4044,14643,15392,,BAYLIS,12275
-83.208403,42.354826,REG2021-03292,2021/04/30 00:00:00+00,22002317.003,-83.208403,42.354826,14644,8428,,GRANDMONT,253109
-82.980069,42.405259,REG2021-03294,2021/04/30 00:00:00+00,21007008.,-82.980069,42.405259,14645,12567,,CORBETT,232339
-83.221249,42.427582,REG2021-03295,2021/04/30 00:00:00+00,22076614.,-83.221249,42.427582,14646,18650,,ROSEMONT,117732
-83.195677,42.425255,REG2021-03297,2021/04/30 00:00:00+00,22046351-9,-83.195677,42.425255,14647,18400,,SUSSEX,62741
-83.144138,42.372567,REG2021-03298,2021/04/30 00:00:00+00,16023819.,-83.144138,42.372567,14648,10410,,AMERICAN,73800
-82.979702,42.445752,REG2021-03300,2021/04/30 00:00:00+00,21026110.,-82.979702,42.445752,14649,14026,,BRINGARD,197333
-83.138269,42.329173,REG2021-03301,2021/04/30 00:00:00+00,20005276.,-83.138269,42.329173,14650,4534,,SPRINGWELLS,163206
-83.156251,42.38637,REG2021-03302,2021/04/30 00:00:00+00,16035332.,-83.156251,42.38637,14651,13511,,WISCONSIN,181841
-83.11876,42.314275,REG2021-03303,2021/04/30 00:00:00+00,18008541.,-83.11876,42.314275,14652,2225,,BEARD,37045
-83.207851,42.35482,REG2021-03304,2021/04/30 00:00:00+00,22002317.003,-83.207851,42.35482,14653,16468,,CONSTANCE,253111
-83.236921,42.358146,REG2021-03305,2021/04/30 00:00:00+00,22097432.,-83.236921,42.358146,14654,8832,,VAUGHAN,164079
-83.066951,42.347856,REG2021-03306,2021/04/30 00:00:00+00,04000796.,-83.066951,42.347856,14655,711,,ALEXANDRINE,230138
-83.062737,42.347514,REG2021-03307,2021/05/10 00:00:00+00,02000804.,-83.062737,42.347514,14656,439,,SELDEN,229857
-83.208425,42.354976,REG2021-03308,2021/04/30 00:00:00+00,22002317.003,-83.208425,42.354976,14657,8438,,GRANDMONT,253126
-83.052717,42.407616,REG2021-03309,2021/05/04 00:00:00+00,13006213.,-83.052717,42.407616,14658,3958,,COMMOR,274071
-83.207856,42.354957,REG2021-03311,2021/04/30 00:00:00+00,22002317.003,-83.207856,42.354957,14659,16462,,CONSTANCE,253124
-82.959082,42.406917,REG2021-03312,2021/04/30 00:00:00+00,21004943.,-82.959082,42.406917,14660,15010,,EVANSTON,297835
,,REG2021-03313,2021/04/29 00:00:00+00,,,,14661,8916,,GEORGIA,
-83.207883,42.355139,REG2021-03314,2021/04/30 00:00:00+00,22002317.003,-83.207883,42.355139,14662,16452,,CONSTANCE,253148
-83.215855,42.401556,REG2021-03315,2021/04/30 00:00:00+00,22071254.,-83.215855,42.401556,14663,15316,,ARCHDALE,146329
-83.208424,42.355145,REG2021-03316,2021/04/30 00:00:00+00,22002317.003,-83.208424,42.355145,14664,8448,,GRANDMONT,253153
-83.208395,42.355319,REG2021-03317,2021/04/30 00:00:00+00,22002317.003,-83.208395,42.355319,14665,8466,,GRANDMONT,253179
-83.20487,42.368735,REG2021-03318,2021/04/30 00:00:00+00,22059326.,-83.20487,42.368735,14666,9967,,ST MARYS,207092
-83.207908,42.355301,REG2021-03319,2021/04/30 00:00:00+00,22002317.003,-83.207908,42.355301,14667,8484,,GRANDMONT,253167
-83.207923,42.35566,REG2021-03320,2021/04/30 00:00:00+00,22002317.003,-83.207923,42.35566,14668,8506,,GRANDMONT,253203
-83.20839,42.355627,REG2021-03321,2021/04/30 00:00:00+00,22002317.003,-83.20839,42.355627,14669,8524,,GRANDMONT,252285
-83.265336,42.402786,REG2021-03324,2021/04/29 00:00:00+00,22118359.,-83.265336,42.402786,14670,15446,,BEAVERLAND,131693
-82.959664,42.42847,REG2021-03327,2021/04/30 00:00:00+00,21017375.,-82.959664,42.42847,14671,15635,,SPRING GARDEN,88470
-82.957497,42.445414,REG2021-03328,2021/04/30 00:00:00+00,21025573.001,-82.957497,42.445414,14672,15848,,EASTBURN,117907
-83.012429,42.396177,REG2021-03330,2021/04/29 00:00:00+00,19006995-6,-83.012429,42.396177,14673,9007,,MCCLELLAN,304813
-83.075351,42.441996,REG2021-03331,2021/04/30 00:00:00+00,13024362-3,-83.075351,42.441996,14674,20011,,ANGLIN,288093
-82.920658,42.397889,REG2021-03332,2021/05/04 00:00:00+00,21075599.,-82.920658,42.397889,14675,3550,,GUILFORD,315204
-83.082818,42.441493,REG2021-03335,2021/04/30 00:00:00+00,09016538-55,-83.082818,42.441493,14676,20000,,DEQUINDRE,277289
-83.232897,42.373992,REG2021-03336,2021/04/30 00:00:00+00,22091364.,-83.232897,42.373992,14677,11735,,MINOCK,174248
-83.212911,42.422709,REG2021-03339,2021/04/30 00:00:00+00,22014818-9,-83.212911,42.422709,14678,17227,,CURTIS,79702
-82.995456,42.442452,REG2021-03342,2021/04/30 00:00:00+00,21032820.,-82.995456,42.442452,14679,19919,,WALTHAM,169717
-82.948678,42.417492,REG2021-03343,2021/04/30 00:00:00+00,21067378.,-82.948678,42.417492,14680,10435,,Somerset,293831
-83.063549,42.374891,REG2021-03344,2021/04/30 00:00:00+00,05004594.,-83.063549,42.374891,14681,7352,,MELROSE,341369
-83.063499,42.374818,REG2021-03345,2021/04/30 00:00:00+00,05004593.,-83.063499,42.374818,14682,7346,,MELROSE,341298
-83.152516,42.381811,REG2021-03346,2021/05/03 00:00:00+00,16031627.,-83.152516,42.381811,14683,12656,,Northlawn,213515
-83.063835,42.374528,REG2021-03347,2021/04/30 00:00:00+00,05004663.,-83.063835,42.374528,14684,7335,,MELROSE,341109
-83.265873,42.402603,REG2021-03348,2021/04/30 00:00:00+00,22118631.,-83.265873,42.402603,14685,15433,,BEAVERLAND,131712
-83.162019,42.411987,REG2021-03349,2021/04/30 00:00:00+00,16040266.,-83.162019,42.411987,14686,16260,,ILENE,104340
-82.951432,42.439091,REG2021-03350,2021/05/03 00:00:00+00,21022325.,-82.951432,42.439091,14687,16300,,Novara,109214
-82.994991,42.43149,REG2021-03351,2021/04/30 00:00:00+00,21032916.,-82.994991,42.43149,14688,18627,,Waltham,222548
-83.136054,42.390912,REG2021-03352,2021/05/04 00:00:00+00,14005801.,-83.136054,42.390912,14689,4060,,PASADENA,69456
-82.93153,42.404015,REG2021-03353,2021/04/30 00:00:00+00,21074235.,-82.93153,42.404015,14690,4839,,GRAYTON,322902
-82.963048,42.395135,REG2021-03354,2021/05/07 00:00:00+00,21053196.,-82.963048,42.395135,14691,5069,,Eastlawn,309502
-82.992574,42.43241,REG2021-03355,2021/04/30 00:00:00+00,21031898.,-82.992574,42.43241,14692,18689,,Westphalia,222703
-83.146203,42.401695,REG2021-03356,2021/04/30 00:00:00+00,16006607-0,-83.146203,42.401695,14693,7441,,ELLSWORTH,91735
-83.15238,42.439658,REG2021-03358,2021/05/04 00:00:00+00,16029724.,-83.15238,42.439658,14694,19965,,GREENLAWN,22696
-82.979161,42.447994,REG2021-03359,2021/05/07 00:00:00+00,21027122.,-82.979161,42.447994,14695,14051,,COLLINGHAM,186274
-83.15238,42.439658,REG2021-03361,2021/04/30 00:00:00+00,16029724.,-83.15238,42.439658,14696,19965,,GREENLAWN,22696
-83.118385,42.376058,REG2021-03362,2021/04/30 00:00:00+00,12002937-42,-83.118385,42.376058,14697,3220,,Boston,38645
-83.239405,42.426802,REG2021-03363,2021/04/30 00:00:00+00,22097938.,-83.239405,42.426802,14698,18566,,Vaughan,106184
,,REG2021-03364,2021/04/30 00:00:00+00,,,,14699,7530,,MELROSE,
-83.194419,42.371343,REG2021-03365,2021/04/30 00:00:00+00,22046946.,-83.194419,42.371343,14700,11373,,SUSSEX,211685
-83.063308,42.376537,REG2021-03366,2021/04/30 00:00:00+00,05004205-6,-83.063308,42.376537,14701,7530,,CAMERON,341880
-83.063337,42.375803,REG2021-03367,2021/04/30 00:00:00+00,05004578.,-83.063337,42.375803,14702,7405,,CAMERON,341667
-83.063992,42.376763,REG2021-03368,2021/04/30 00:00:00+00,05004567.,-83.063992,42.376763,14703,7561,,CAMERON,341182
,,REG2021-03370,2021/05/07 00:00:00+00,,,,14704,6767,,Asbury Park,
-83.208529,42.356714,REG2021-03371,2021/05/03 00:00:00+00,22002317.007,-83.208529,42.356714,14705,16500,,VAN BUREN,253842
-83.14153,42.401743,REG2021-03372,2021/04/30 00:00:00+00,16006566-7,-83.14153,42.401743,14706,6369,,ELLSWORTH,91707
-83.063566,42.376938,REG2021-03373,2021/04/30 00:00:00+00,05004211.,-83.063566,42.376938,14707,7562,,CAMERON,341997
-83.06404,42.376838,REG2021-03374,2021/04/30 00:00:00+00,05004566.,-83.06404,42.376838,14708,7567,,CAMERON,341950
,,REG2021-03375,2021/05/07 00:00:00+00,,,,14709,6789,,Asbury Park,
-83.25742,42.390022,REG2021-03376,2021/04/30 00:00:00+00,22114112.,-83.25742,42.390022,14710,14216,,ROCKDALE,135639
-83.249875,42.42632,REG2021-03377,2021/04/30 00:00:00+00,22108664.,-83.249875,42.42632,14711,18545,,Trinity,99116
-83.064089,42.37691,REG2021-03378,2021/04/30 00:00:00+00,05004565.,-83.064089,42.37691,14712,7575,,CAMERON,341984
-83.208327,42.356695,REG2021-03379,2021/05/03 00:00:00+00,22002317.007,-83.208327,42.356695,14713,16484,,VAN BUREN,253840
-82.934502,42.363551,REG2021-03380,2021/05/03 00:00:00+00,21061828.,-82.934502,42.363551,14714,273,,MANISTIQUE,338162
-83.198488,42.344617,REG2021-03381,2021/05/07 00:00:00+00,22052811.,-83.198488,42.344617,14715,7260,,Montrose,175042
-83.208128,42.356722,REG2021-03382,2021/05/03 00:00:00+00,22002317.007,-83.208128,42.356722,14716,16472,,VAN BUREN,253848
-83.213269,42.422297,REG2021-03383,2021/05/03 00:00:00+00,22066867.,-83.213269,42.422297,14717,18084,,LINDSAY,79708
-83.06429,42.377143,REG2021-03384,2021/04/30 00:00:00+00,05004561-2,-83.06429,42.377143,14718,7591,,CAMERON,342073
-83.207907,42.356729,REG2021-03385,2021/05/03 00:00:00+00,22002317.007,-83.207907,42.356729,14719,16460,,VAN BUREN,253851
-83.207644,42.356734,REG2021-03386,2021/05/03 00:00:00+00,22002317.007,-83.207644,42.356734,14720,16448,,VAN BUREN,253867
-83.15559,42.425537,REG2021-03387,2021/05/03 00:00:00+00,16033223.,-83.15559,42.425537,14721,18285,,CHERRYLAWN,9877
-83.063714,42.377158,REG2021-03388,2021/04/30 00:00:00+00,05004214.,-83.063714,42.377158,14722,7580,,CAMERON,342074
-82.950666,42.425534,REG2021-03389,2021/05/03 00:00:00+00,21063711.,-82.950666,42.425534,14723,11721,,WAYBURN,309387
-83.187793,42.426933,REG2021-03390,2021/04/30 00:00:00+00,22037109.,-83.187793,42.426933,14724,18509,,Mark Twain,66201
-83.207427,42.356732,REG2021-03391,2021/05/03 00:00:00+00,22002317.007,-83.207427,42.356732,14725,16432,,VAN BUREN,253872
