X,Y,record_id,record_status_date,parcel_id,lon,lat,ObjectId,address_id,street_num,street_dir,street_name
-82.928147,42.406455,ANN2007-00009,2022/10/04 00:00:00+00,21002243.,-82.928147,42.406455,2488,333708,17180,E,WARREN
-82.968616,42.410499,ANN2007-00139,2020/02/20 00:00:00+00,21055855-7,-82.968616,42.410499,2489,350470,9727,,CHALMERS
-82.98919,42.416872,ANN2007-00142,2022/03/15 00:00:00+00,21028726.,-82.98919,42.416872,2490,350944,12376,,GRATIOT
-82.96592,42.435707,ANN2007-00145,2021/10/22 00:00:00+00,21021193-6,-82.96592,42.435707,2491,152201,15101,E,SEVEN MILE
-83.072866,42.331723,ANN2007-00159,2021/04/08 00:00:00+00,08000550.,-83.072866,42.331723,2492,238993,1930,,MICHIGAN
,,ANN2007-00178,2019/07/18 00:00:00+00,,,,2493,,15230,,JOY ROAD
,,ANN2007-00187,2021/03/23 00:00:00+00,,,,2494,,6568,,WOODWARD
-83.034469,42.349784,ANN2007-00189,2019/11/18 00:00:00+00,09001320.,-83.034469,42.349784,2495,348611,2101,,GRATIOT
-83.119603,42.372499,ANN2007-00202,2022/09/28 00:00:00+00,14006280.,-83.119603,42.372499,2496,73863,9535,,DEXTER
-83.196496,42.33783,ANN2007-00207,2022/05/13 00:00:00+00,22051425-33,-83.196496,42.33783,2497,192998,6401,,GREENFIELD
-83.038273,42.425714,ANN2007-00212,2021/11/01 00:00:00+00,15014294.,-83.038273,42.425714,2498,538451,17850,,MT ELLIOTT
-83.076029,42.331633,ANN2007-00213,2019/07/01 00:00:00+00,10000292.,-83.076029,42.331633,2499,348632,2138,,MICHIGAN
,,ANN2007-00215,2021/03/10 00:00:00+00,,,,2500,,14486,,GRATIOT AKA: 14520 GRATIOT
-83.116182,42.315649,ANN2007-00235,2022/09/01 00:00:00+00,18001326.,-83.116182,42.315649,2501,39507,6677,W,VERNOR
,,ANN2007-00247,2020/01/30 00:00:00+00,,,,2502,,12601,,SOUTHFIELD
,,ANN2007-00254,2020/01/25 00:00:00+00,,,,2503,,12601,,SOUTHFIELD
-83.004592,42.443858,ANN2007-00279,2022/07/21 00:00:00+00,21036349-54,-83.004592,42.443858,2504,538966,20000,,HOOVER
-83.162898,42.286305,ANN2007-00285,2021/11/17 00:00:00+00,20017997.,-83.162898,42.286305,2505,5596,475,S,SCHAEFER
-82.963332,42.435751,ANN2007-00288,2019/11/12 00:00:00+00,21021220-1,-82.963332,42.435751,2506,97264,15307,E,SEVEN MILE
-83.102406,42.446284,ANN2007-00290,2022/01/31 00:00:00+00,09024522-9,-83.102406,42.446284,2507,278538,20488,,JOHN R
,,ANN2007-00291,2022/06/28 00:00:00+00,,,,2508,,3100,,LONYO AKA 3050 Office
,,ANN2007-00293,2019/05/28 00:00:00+00,,,,2509,,4709,,KAY
-82.999642,42.385832,ANN2007-00295,2022/08/23 00:00:00+00,19005255.,-82.999642,42.385832,2510,349456,5397,,CADILLAC
,,ANN2007-00296,2020/11/20 00:00:00+00,,,,2511,,7411,W,EIGHT MILE
-83.069692,42.352795,ANN2007-00304,2019/11/25 00:00:00+00,04003416.,-83.069692,42.352795,2512,260735,4718,,THIRD
-82.931683,42.405701,ANN2007-00341,2019/07/10 00:00:00+00,21002929.,-82.931683,42.405701,2513,535667,16927,E,WARREN
-83.252043,42.443037,ANN2007-00371,2020/09/30 00:00:00+00,22019029.002,-83.252043,42.443037,2514,96891,21221,W,EIGHT MILE
-83.257293,42.415153,ANN2007-00389,2022/02/22 00:00:00+00,22113369-73,-83.257293,42.415153,2515,353207,21740,W,MCNICHOLS
,,ANN2007-00395,2021/05/21 00:00:00+00,,,,2516,,7900,,DIX
-83.274467,42.42871,ANN2007-00434,2021/12/16 00:00:00+00,22016670.,-83.274467,42.42871,2517,132997,23689,W,SEVEN MILE
-83.043213,42.339207,ANN2007-00441,2021/07/29 00:00:00+00,03003110-38,-83.043213,42.339207,2518,348530,1902,,ST ANTOINE
-82.957932,42.429192,ANN2007-00501,2020/03/04 00:00:00+00,21057310-8,-82.957932,42.429192,2519,352424,18087,,KELLY
-82.998057,42.448621,ANN2007-00534,2022/11/03 00:00:00+00,21028388-92,-82.998057,42.448621,2520,161952,12444,E,EIGHT MILE
-82.976495,42.388246,ANN2007-00537,2019/11/01 00:00:00+00,21046422.,-82.976495,42.388246,2521,293282,11918,E,WARREN
-83.010603,42.345137,ANN2007-00542,2020/11/18 00:00:00+00,15013870-3,-83.010603,42.345137,2522,327920,500,,MT ELLIOTT
-83.243923,42.443293,ANN2007-00551,2019/06/27 00:00:00+00,22019022.,-83.243923,42.443293,2523,101320,20335,W,EIGHT MILE
-82.970771,42.446478,ANN2007-00562,2020/10/01 00:00:00+00,21029208.,-82.970771,42.446478,2524,351768,15225,,GRATIOT
-82.983069,42.359379,ANN2007-00584,2022/10/05 00:00:00+00,19000013-5,-82.983069,42.359379,2525,245645,9666,E,JEFFERSON
-82.967276,42.384038,ANN2008-00008,2022/10/30 00:00:00+00,21046152-3,-82.967276,42.384038,2526,303465,3800,,CONNER
-83.037407,42.328979,ANN2008-00025,2021/08/20 00:00:00+00,,-83.037407,42.328979,2527,348014,521,,ATWATER
,,ANN2008-00050,2019/07/31 00:00:00+00,,,,2528,,14640,,MACK
-83.117584,42.370396,ANN2008-00092,2019/01/23 00:00:00+00,12010456-9,-83.117584,42.370396,2529,350377,9216,,DEXTER
-83.033636,42.331182,ANN2008-00096,2022/11/18 00:00:00+00,05000019-33,-83.033636,42.331182,2530,536660,1000,,FRANKLIN
-82.970886,42.365145,ANN2008-00124,2022/08/18 00:00:00+00,21000449-55,-82.970886,42.365145,2531,350741,11250,E,JEFFERSON
-83.029857,42.350463,ANN2008-00127,2022/06/29 00:00:00+00,11001024-6,-83.029857,42.350463,2532,348791,2629,E,VERNOR
-82.983382,42.425586,ANN2008-00130,2022/04/29 00:00:00+00,21028646.,-82.983382,42.425586,2533,98043,13500,,GRATIOT
-82.987371,42.434647,ANN2008-00156,2021/12/29 00:00:00+00,21020798.,-82.987371,42.434647,2534,224871,13400,E,SEVEN MILE
-82.980632,42.431257,ANN2008-00188,2022/05/12 00:00:00+00,21029065.,-82.980632,42.431257,2535,168170,14025,,GRATIOT
-83.192863,42.430729,ANN2008-00196,2020/03/31 00:00:00+00,22017317-26,-83.192863,42.430729,2536,351647,14814,W,SEVEN MILE
-83.184035,42.361788,ANN2008-00198,2022/03/28 00:00:00+00,22036458.001,-83.184035,42.361788,2537,447182,9151,,FREELAND
-82.972551,42.366362,ANN2008-00199,2020/02/11 00:00:00+00,21000518-9,-82.972551,42.366362,2538,546704,11115,E,JEFFERSON
-83.064711,42.361087,ANN2008-00214,2021/10/20 00:00:00+00,01001460-9,-83.064711,42.361087,2539,266620,111,E,KIRBY
-83.064711,42.361087,ANN2008-00215,2021/10/20 00:00:00+00,01001460-9,-83.064711,42.361087,2540,266620,111,E,KIRBY
-83.201423,42.34333,ANN2008-00228,2022/09/07 00:00:00+00,22000092-3,-83.201423,42.34333,2541,214032,16011,W,WARREN
-83.003755,42.420371,ANN2008-00262,2021/12/23 00:00:00+00,21020160-1,-83.003755,42.420371,2542,202118,11601,E,MCNICHOLS
-83.044252,42.405988,ANN2008-00279,2022/06/24 00:00:00+00,13005455-7,-83.044252,42.405988,2543,273494,5679,,CANIFF
-82.972458,42.435424,ANN2008-00292,2022/05/11 00:00:00+00,21021151.,-82.972458,42.435424,2544,535433,14607,E,SEVEN MILE
,,ANN2008-00302,2021/06/10 00:00:00+00,,,,2545,,3710,,JUNCTION AKA 3704 JUNCTION
-83.220702,42.343526,ANN2008-00304,2022/10/07 00:00:00+00,22000718-20,-83.220702,42.343526,2546,352522,18440,W,WARREN
-83.126719,42.391749,ANN2008-00317,2022/09/30 00:00:00+00,12004504-16,-83.126719,42.391749,2547,348916,2970,W,DAVISON
-83.024038,42.43942,ANN2008-00320,2020/11/02 00:00:00+00,17009911-3,-83.024038,42.43942,2548,268181,19638,,VAN DYKE
,,ANN2008-00325,2021/11/17 00:00:00+00,,,,2549,,19300,,CONANT
-83.082497,42.4468,ANN2008-00340,2019/09/13 00:00:00+00,13009226-7,-83.082497,42.4468,2550,348545,1936,E,EIGHT MILE
-83.122532,42.394436,ANN2008-00359,2021/10/20 00:00:00+00,10007508-12,-83.122532,42.394436,2551,30683,13642,,LINWOOD
,,ANN2008-00363,2021/12/10 00:00:00+00,,,,2552,,18600,,WOODWARD
-83.224628,42.343504,ANN2008-00371,2020/11/16 00:00:00+00,22000679.,-83.224628,42.343504,2553,535805,18912,W,WARREN
-83.231389,42.34294,ANN2008-00373,2020/09/24 00:00:00+00,22000336.,-83.231389,42.34294,2554,352833,19439,W,WARREN
-83.024738,42.440136,ANN2008-00411,2022/10/28 00:00:00+00,15005233-5,-83.024738,42.440136,2555,269454,19741,,VAN DYKE
-82.927056,42.406818,ANN2008-00437,2022/09/21 00:00:00+00,21002230.001,-82.927056,42.406818,2556,323188,17244,E,WARREN
-83.03785,42.344165,ANN2008-00445,2021/08/11 00:00:00+00,07000777.,-83.03785,42.344165,2557,327777,1454,,GRATIOT
-83.03675,42.345594,ANN2008-00450,2019/03/28 00:00:00+00,07000767-9,-83.03675,42.345594,2558,348436,1544,,GRATIOT
-83.087362,42.446647,ANN2008-00470,2021/05/17 00:00:00+00,09008248-76,-83.087362,42.446647,2559,348478,1642,E,EIGHT MILE
-83.046265,42.333701,ANN2008-00481,2022/09/21 00:00:00+00,01004106-9,-83.046265,42.333701,2560,348182,1000,,WOODWARD
-83.046782,42.332796,ANN2008-00482,2022/10/21 00:00:00+00,01004106-9,-83.046782,42.332796,2561,348200,1040,,WOODWARD
-83.046782,42.332796,ANN2008-00483,2019/03/29 00:00:00+00,01004106-9,-83.046782,42.332796,2562,348193,1020,,WOODWARD
-83.046782,42.332796,ANN2008-00484,2022/06/18 00:00:00+00,01004106-9,-83.046782,42.332796,2563,348188,1014,,WOODWARD
,,ANN2008-00487,2022/10/29 00:00:00+00,,,,2564,,111,,MONROE Legal 1000 Woodward
,,ANN2008-00491,2022/10/30 00:00:00+00,,,,2565,,97,,MONROE Legal 1000 Woodward
,,ANN2008-00494,2022/10/30 00:00:00+00,,,,2566,,87,,MONROE LEGAL
,,ANN2008-00499,2019/09/18 00:00:00+00,,,,2567,,47,,MONROE LEGAL
-83.051646,42.334137,ANN2008-00502,2021/09/27 00:00:00+00,02000294-7,-83.051646,42.334137,2568,545199,1409,,WASHINGTON BLVD
-83.03241,42.339001,ANN2008-00507,2021/08/02 00:00:00+00,07000292.001,-83.03241,42.339001,2569,348448,1561,E,LAFAYETTE
-83.032378,42.338989,ANN2008-00509,2021/08/02 00:00:00+00,07000292.001,-83.032378,42.338989,2570,247835,1559,E,LAFAYETTE
-82.971054,42.444836,ANN2008-00512,2021/11/17 00:00:00+00,,-82.971054,42.444836,2571,351720,15092,,GRATIOT
-83.043875,42.333789,ANN2008-00524,2022/07/13 00:00:00+00,01000161.,-83.043875,42.333789,2572,25569,1001,,Brush
-83.037635,42.344335,ANN2008-00530,2021/11/04 00:00:00+00,07000775.,-83.037635,42.344335,2573,327779,1464,,GRATIOT
,,ANN2008-00531,2022/08/16 00:00:00+00,,,,2574,,419,EAST,FORT
-83.024345,42.429138,ANN2008-00542,2019/05/31 00:00:00+00,15005372.,-83.024345,42.429138,2575,541648,18425,,VAN DYKE
-83.068767,42.350026,ANN2008-00564,2019/07/23 00:00:00+00,04003522.,-83.068767,42.350026,2576,330510,4319,,THIRD
-83.049179,42.329372,ANN2008-00656,2019/05/16 00:00:00+00,02000169-70,-83.049179,42.329372,2577,26245,211,W,FORT
-83.15978,42.39553,ANN2008-00669,2019/07/22 00:00:00+00,16038535-7,-83.15978,42.39553,2578,85887,14511,,WYOMING
,,ANN2008-00686,2021/09/21 00:00:00+00,,,,2579,,660,,WOODWARD
-83.045531,42.331018,ANN2008-00688,2022/09/09 00:00:00+00,01004105.,-83.045531,42.331018,2580,348114,660,,WOODWARD
-83.053505,42.338795,ANN2008-00699,2019/12/18 00:00:00+00,02000476-83,-83.053505,42.338795,2581,509814,28,W,MONTCALM
,,ANN2008-00701,2022/06/22 00:00:00+00,,,,2582,,14824,W,SEVEN MILE
-83.091826,42.331651,ANN2008-00718,2021/08/25 00:00:00+00,12000367.,-83.091826,42.331651,2583,457854,3456,,MICHIGAN
-83.09164,42.331649,ANN2008-00722,2022/07/11 00:00:00+00,12000368.,-83.09164,42.331649,2584,418376,3452,,MICHIGAN
-83.04693,42.329429,ANN2008-00736,2021/11/19 00:00:00+00,02002016.,-83.04693,42.329429,2585,292400,535,,GRISWOLD
-83.04693,42.329429,ANN2008-00737,2021/11/22 00:00:00+00,02002016.,-83.04693,42.329429,2586,292400,535,,GRISWOLD
-83.04693,42.329429,ANN2008-00738,2021/09/01 00:00:00+00,02002016.,-83.04693,42.329429,2587,292400,535,,GRISWOLD
-83.066541,42.351967,ANN2008-00744,2019/06/07 00:00:00+00,02002375.,-83.066541,42.351967,2588,230797,4444,,SECOND
-83.049055,42.335016,ANN2008-00747,2019/07/02 00:00:00+00,01004128.,-83.049055,42.335016,2589,348402,1456,,WOODWARD
-83.047986,42.330783,ANN2008-00758,2022/11/02 00:00:00+00,02000192.,-83.047986,42.330783,2590,38377,719,,GRISWOLD
,,ANN2008-00763,2022/05/24 00:00:00+00,,,,2591,,351,,GRATIOT-LEGAL
-83.1647,42.378835,ANN2008-00770,2021/12/01 00:00:00+00,18006841-3,-83.1647,42.378835,2592,350947,12401,W,GRAND RIVER
-83.050661,42.328403,ANN2009-00002,2022/04/28 00:00:00+00,02000154.,-83.050661,42.328403,2593,34826,422,W,CONGRESS
,,ANN2009-00007,2022/07/15 00:00:00+00,,,,2594,,2962,W,GRAND BLVD
,,ANN2009-00017,2022/11/15 00:00:00+00,,,,2595,,3005,W,GRAND BLVD AKA 3011 W GRAND BLVD
,,ANN2009-00034,2022/11/04 00:00:00+00,,,,2596,,3031,W,GRAND BLVD
-83.059789,42.353639,ANN2009-00040,2022/10/29 00:00:00+00,01001106.,-83.059789,42.353639,2597,347769,113,E,CANFIELD
,,ANN2009-00055,2021/06/29 00:00:00+00,,,,2598,,2653,,GRATIOT
-83.028297,42.358433,ANN2009-00065,2022/06/20 00:00:00+00,13001829.,-83.028297,42.358433,2599,348987,3201,,GRATIOT
-83.029014,42.357531,ANN2009-00074,2022/10/25 00:00:00+00,13001823.,-83.029014,42.357531,2600,262226,3121,,GRATIOT
,,ANN2009-00078,2022/03/15 00:00:00+00,,,,2601,,3511,,MICHIGAN AKA 3511-15
,,ANN2009-00100,2022/11/04 00:00:00+00,,,,2602,,3031,W,GRAND BLVD
-83.081149,42.331644,ANN2009-00112,2021/05/11 00:00:00+00,10000267.,-83.081149,42.331644,2603,238983,2546,,MICHIGAN
-83.075645,42.33168,ANN2009-00122,2019/07/01 00:00:00+00,10000295.,-83.075645,42.33168,2604,348622,2122,,MICHIGAN
-83.1952,42.376882,ANN2009-00127,2022/11/09 00:00:00+00,22006549.,-83.1952,42.376882,2605,537955,15240,,CASTLETON
-83.1952,42.376882,ANN2009-00128,2022/11/09 00:00:00+00,22006549.,-83.1952,42.376882,2606,537955,15240,,CASTLETON
,,ANN2009-00134,2022/10/13 00:00:00+00,,,,2607,,2943,W,GRAND BLVD
,,ANN2009-00135,2022/08/02 00:00:00+00,,,,2608,,3031,W,GRAND BLVD
-83.200817,42.444446,ANN2009-00137,2020/12/01 00:00:00+00,22018737-49,-83.200817,42.444446,2609,17690,15511,W,EIGHT MILE
-83.044714,42.33456,ANN2009-00159,2022/04/04 00:00:00+00,01003929-30,-83.044714,42.33456,2610,12312,1234,,RANDOLPH
-83.196298,42.351329,ANN2009-00182,2022/08/30 00:00:00+00,22049467-73,-83.196298,42.351329,2611,350029,8000,,GREENFIELD
-83.017174,42.375904,ANN2009-00192,2019/07/11 00:00:00+00,17000673-6,-83.017174,42.375904,2612,14056,7447,,GRATIOT
-83.062632,42.35358,ANN2009-00205,2022/11/22 00:00:00+00,02001791-2,-83.062632,42.35358,2613,327911,4501,,WOODWARD
-82.933677,42.417788,ANN2009-00225,2019/08/20 00:00:00+00,21003760-1,-82.933677,42.417788,2614,333664,17314,,HARPER
-82.943001,42.412117,ANN2009-00230,2021/07/01 00:00:00+00,21004576-82,-82.943001,42.412117,2615,352084,16449,,HARPER
,,ANN2009-00231,2022/08/16 00:00:00+00,,,,2616,,16455,,HARPER (AKA 16437 HARPER)
-83.04715,42.329936,ANN2009-00249,2022/08/09 00:00:00+00,02002015.,-83.04715,42.329936,2617,288880,615,,GRISWOLD
-83.241147,42.379886,ANN2009-00287,2021/03/03 00:00:00+00,22101947-8,-83.241147,42.379886,2618,351003,12641,,STOUT
-83.034028,42.443598,ANN2009-00297,2022/09/30 00:00:00+00,15012090-1,-83.034028,42.443598,2619,539002,20100,,SHERWOOD
,,ANN2009-00299,2022/07/06 00:00:00+00,,,,2620,,3031,W,GRAND BLVD
-83.14251,42.331039,ANN2009-00303,2019/07/30 00:00:00+00,20004722.,-83.14251,42.331039,2621,217058,8100,,MICHIGAN
-83.206613,42.415614,ANN2009-00327,2019/07/29 00:00:00+00,22013027.,-83.206613,42.415614,2622,146076,16143,W,MCNICHOLS
-83.232842,42.443643,ANN2009-00354,2022/04/29 00:00:00+00,22018931-7,-83.232842,42.443643,2623,545565,19225,W,Eight Mile
-83.051711,42.336878,ANN2009-00358,2022/06/22 00:00:00+00,02000386.,-83.051711,42.336878,2624,29770,28,W,ADAMS
-83.138634,42.446026,ANN2009-00360,2019/12/17 00:00:00+00,02006206.003L,-83.138634,42.446026,2625,349136,3845,W,EIGHT MILE
,,ANN2009-00363,2021/03/15 00:00:00+00,,,,2626,,70,E,ELIZABETH
-83.169409,42.40988,ANN2009-00369,2019/10/30 00:00:00+00,16007653-7,-83.169409,42.40988,2627,88674,10832,,PURITAN
-83.201849,42.343317,ANN2009-00394,2022/07/13 00:00:00+00,22000098.,-83.201849,42.343317,2628,214033,16035,W,WARREN
-83.21186,42.343641,ANN2009-00404,2021/01/13 00:00:00+00,22000782-4,-83.21186,42.343641,2629,215779,16960,W,WARREN
-83.060347,42.333319,ANN2009-00410,2021/06/25 00:00:00+00,04004075-143B,-83.060347,42.333319,2630,538444,1777,,THIRD
-83.063462,42.330676,ANN2009-00428,2022/09/01 00:00:00+00,06000354.,-83.063462,42.330676,2631,493582,1320,,BAGLEY
-83.051832,42.337744,ANN2009-00441,2021/04/16 00:00:00+00,02001864.001,-83.051832,42.337744,2632,545227,2101,,WOODWARD
-83.204148,42.343908,ANN2009-00445,2022/08/22 00:00:00+00,22000854-64,-83.204148,42.343908,2633,215819,16200,W,WARREN
-83.069343,42.426511,ANN2009-00465,2019/07/15 00:00:00+00,09008687-90,-83.069343,42.426511,2634,288585,18035,,CONANT
,,ANN2009-00472,2022/10/11 00:00:00+00,,,,2635,,8528,,WOODWARD
-83.07459,42.43354,ANN2009-00474,2022/09/21 00:00:00+00,09007807.,-83.07459,42.43354,2636,288587,2843,E,SEVEN MILE
-83.264248,42.442632,ANN2009-00476,2019/06/25 00:00:00+00,22019031.002,-83.264248,42.442632,2637,105461,22355,W,EIGHT MILE
-83.115684,42.400265,ANN2009-00486,2022/05/10 00:00:00+00,06006383.002L,-83.115684,42.400265,2638,42126,14010,,ROSA PARKS BLVD
-83.047419,42.331241,ANN2009-00502,2022/10/14 00:00:00+00,02001893.002L,-83.047419,42.331241,2639,2745,777,,WOODWARD
-83.117443,42.370669,ANN2009-00549,2019/01/24 00:00:00+00,12010456-9,-83.117443,42.370669,2640,540751,9212,,DEXTER
-83.116117,42.406172,ANN2009-00552,2019/05/30 00:00:00+00,08007272.001,-83.116117,42.406172,2641,12841,15477,,WOODROW WILSON
-83.128873,42.351555,ANN2009-00553,2022/07/08 00:00:00+00,16002014-8,-83.128873,42.351555,2642,347613,5815,,TIREMAN
-83.061544,42.351039,ANN2009-00569,2019/07/11 00:00:00+00,02000852-3,-83.061544,42.351039,2643,255670,49,W,WILLIS
,,ANN2009-00575,2021/09/14 00:00:00+00,,,,2644,,7355,,BRYDEN
,,ANN2009-00576,2022/08/22 00:00:00+00,,,,2645,,8845,E,JEFFERSON
-83.043875,42.333789,ANN2009-00579,2022/11/09 00:00:00+00,01000161.,-83.043875,42.333789,2646,25569,1001,,BRUSH
,,ANN2009-00580,2022/10/25 00:00:00+00,,,,2647,,1001,,BRUSH AKA 335 E. LAFAYETTE
-83.183661,42.365836,ANN2009-00595,2021/02/08 00:00:00+00,22004638.,-83.183661,42.365836,2648,537653,14210,,CHICAGO
-82.956069,42.418465,ANN2009-00610,2019/10/01 00:00:00+00,21072361.,-82.956069,42.418465,2649,295530,11010,,WHITTIER
-83.047583,42.331992,ANN2009-00611,2019/02/01 00:00:00+00,02001892.,-83.047583,42.331992,2650,28522,1001,,WOODWARD
-83.047583,42.331992,ANN2009-00612,2022/10/29 00:00:00+00,02001892.,-83.047583,42.331992,2651,28522,1001,,WOODWARD
,,ANN2009-00613,2021/09/14 00:00:00+00,,,,2652,,1001,,WOODWARD STE 100
,,ANN2009-00614,2022/10/26 00:00:00+00,,,,2653,,1075,,WOODWARD LEGAL
,,ANN2009-00617,2022/10/29 00:00:00+00,,,,2654,,1045,,WOODWARD LEGAL
-83.049567,42.336083,ANN2009-00653,2022/05/10 00:00:00+00,01004012-5,-83.049567,42.336083,2655,348444,1555,,BROADWAY
-83.121583,42.393501,ANN2009-00683,2022/06/16 00:00:00+00,10004214-5,-83.121583,42.393501,2656,34169,2526,W,DAVISON
,,ANN2009-00692,2022/10/18 00:00:00+00,,,,2657,,14845,,MACK
-83.047986,42.330783,ANN2010-00015,2021/03/03 00:00:00+00,02000192.,-83.047986,42.330783,2658,38377,719,,GRISWOLD
,,ANN2010-00023,2022/10/24 00:00:00+00,,,,2659,,210,,BAGLEY
-83.080114,42.35403,ANN2010-00028,2019/05/14 00:00:00+00,08005830.,-83.080114,42.35403,2660,46750,5169,,TRUMBULL
,,ANN2010-00030,2021/10/26 00:00:00+00,,,,2661,,17641,,TELEGRAPH
,,ANN2010-00031,2022/07/29 00:00:00+00,,,,2662,,150,W,CONGRESS
-83.067625,42.339437,ANN2010-00038,2022/10/30 00:00:00+00,06000876-81,-83.067625,42.339437,2663,46883,2901,,GRAND RIVER
-83.193117,42.377613,ANN2010-00053,2022/05/10 00:00:00+00,22044782-3,-83.193117,42.377613,2664,537045,12182,,COYLE
-83.159283,42.377321,ANN2010-00060,2022/11/18 00:00:00+00,16005060-4,-83.159283,42.377321,2665,216483,12050,W,GRAND RIVER
-83.097534,42.319427,ANN2010-00068,2022/06/30 00:00:00+00,16000637-41,-83.097534,42.319427,2666,349307,4635,,VERNOR
-82.997147,42.355206,ANN2010-00072,2021/08/23 00:00:00+00,17009178.,-82.997147,42.355206,2667,350047,8025,,AGNES
-83.046638,42.335678,ANN2010-00085,2022/06/22 00:00:00+00,01004010.,-83.046638,42.335678,2668,347830,214,E,GRAND RIVER
-83.046654,42.335583,ANN2010-00086,2021/05/27 00:00:00+00,01004010.,-83.046654,42.335583,2669,347832,218,E,GRAND RIVER
-83.121325,42.362024,ANN2010-00103,2022/04/12 00:00:00+00,14001616.,-83.121325,42.362024,2670,540435,8505,,QUINCY
-82.970789,42.366532,ANN2010-00125,2020/01/25 00:00:00+00,21000446-8,-82.970789,42.366532,2671,339352,11300,E,JEFFERSON
,,ANN2010-00129,2019/07/22 00:00:00+00,18014154.,,,2672,452565,9400,,ROSELAWN
,,ANN2010-00148,2019/11/04 00:00:00+00,,,,2673,,1059,W,GRAND BLVD
-82.986948,42.425768,ANN2010-00163,2022/11/01 00:00:00+00,21020002-4,-82.986948,42.425768,2674,226947,13330,W,MCNICHOLS
-83.123758,42.367469,ANN2010-00187,2019/05/14 00:00:00+00,14007346.,-83.123758,42.367469,2675,56150,9021,,MACKINAW
-83.197988,42.370522,ANN2010-00203,2022/10/06 00:00:00+00,22051100-5,-83.197988,42.370522,2676,350748,11315,,GREENFIELD
-83.116201,42.324921,ANN2010-00209,2021/08/20 00:00:00+00,18007123.001,-83.116201,42.324921,2677,238518,3149,,LIVERNOIS
-82.990762,42.424937,ANN2010-00216,2022/08/02 00:00:00+00,21020281-6,-82.990762,42.424937,2678,535291,13001,E,MCNICHOLS
-83.00756,42.448287,ANN2010-00237,2021/02/03 00:00:00+00,17005735.001,-83.00756,42.448287,2679,516078,11400,E,EIGHT MILE
,,ANN2010-00239,2022/06/14 00:00:00+00,,,,2680,,2998,W,GRAND BLVD
-83.036473,42.430449,ANN2010-00247,2021/11/17 00:00:00+00,15004628.004,-83.036473,42.430449,2681,265495,6445,E,HILDALE
-82.96463,42.435685,ANN2010-00257,2021/12/15 00:00:00+00,21021205.,-82.96463,42.435685,2682,150557,15235,E,SEVEN MILE
,,ANN2010-00259,2019/07/18 00:00:00+00,,,,2683,,1250,,LIBRARY SUITE 11
-83.159969,42.393333,ANN2010-00289,2019/10/09 00:00:00+00,16038547.,-83.159969,42.393333,2684,215668,14325,,WYOMING
-82.95307,42.416621,ANN2010-00302,2019/03/15 00:00:00+00,21072545-6,-82.95307,42.416621,2685,314150,10631,,WHITTIER
-83.045531,42.331018,ANN2010-00315,2022/10/30 00:00:00+00,01004105.,-83.045531,42.331018,2686,348114,660,,WOODWARD
-83.054598,42.433656,ANN2010-00316,2021/07/23 00:00:00+00,13008538-9,-83.054598,42.433656,2687,349365,4901,E,SEVEN MILE
,,ANN2010-00334,2021/07/16 00:00:00+00,,,,2688,,237,,JOS CAMPAU
-83.051283,42.337079,ANN2010-00346,2021/12/16 00:00:00+00,02000388.,-83.051283,42.337079,2689,29636,10,W,ADAMS
-83.058394,42.339776,ANN2010-00360,2021/12/14 00:00:00+00,02000618-9,-83.058394,42.339776,2690,216899,445,,LEDYARD
-83.120228,42.331678,ANN2010-00385,2019/06/25 00:00:00+00,16017159.,-83.120228,42.331678,2691,463845,4222,,LIVERNOIS
,,ANN2010-00389,2022/10/30 00:00:00+00,,,,2692,,300,,RIVER PLACE
-83.231414,42.406229,ANN2010-00415,2022/04/29 00:00:00+00,22008028-30,-83.231414,42.406229,2693,352788,19260,W,GRAND RIVER
,,ANN2010-00416,2022/09/06 00:00:00+00,,,,2694,,20355,,KELLY RD
-83.254296,42.415533,ANN2010-00424,2019/05/15 00:00:00+00,22007843.001,-83.254296,42.415533,2695,101372,21530,W,GRAND RIVER
-83.050213,42.332111,ANN2010-00437,2021/07/21 00:00:00+00,02000259.001,-83.050213,42.332111,2696,3766,1114,,WASHINGTON
,,ANN2010-00440,2021/09/01 00:00:00+00,,,,2697,,12110,,GREENFIELD #1
-83.158973,42.374067,ANN2010-00462,2021/12/23 00:00:00+00,18016068.,-83.158973,42.374067,2698,216414,11625,,WYOMING
-83.070582,42.321541,ANN2010-00464,2022/08/09 00:00:00+00,10000068.001,-83.070582,42.321541,2699,244957,2101,W,LAFAYETTE
-83.069692,42.352795,ANN2011-00011,2022/10/11 00:00:00+00,04003416.,-83.069692,42.352795,2700,260735,4718,,THIRD
,,ANN2011-00019,2021/08/27 00:00:00+00,,,,2701,,1948,,DIVISION STE 103
,,ANN2011-00021,2022/08/16 00:00:00+00,,,,2702,,119,,MONROE Legal 1000 Woodward
-83.118229,42.304159,ANN2011-00029,2021/06/30 00:00:00+00,18009616.,-83.118229,42.304159,2703,220105,1100,,CENTRAL
-83.057938,42.358711,ANN2011-00031,2022/11/18 00:00:00+00,03001356-60,-83.057938,42.358711,2704,348013,520,E,WARREN
,,ANN2011-00038,2022/05/09 00:00:00+00,,,,2705,,12604,E,JEFFERSON
-83.017128,42.341091,ANN2011-00044,2021/11/18 00:00:00+00,13000139-43,-83.017128,42.341091,2706,348977,3151,E,JEFFERSON
