X,Y,record_id,issued_date,expire_date,days_til_expiration,address,parcel_id,lat,lon,ObjectId,address_id
-83.207138,42.402531,PMB2018-01746,2022/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,15354 MURRAY HILL,22059971.,42.402531,-83.207138,7880,137733
-83.226952,42.35063,PMB2004-26798,2021/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,19050 TIREMAN,22001726-7,42.35063,-83.226952,7881,170945
,,PMB2022-05024,2022/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,11657 ASBURY PARK,,,,7882,
-83.15554,42.354274,PMB2004-24948,2021/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,8203 INDIANA,18015608.,42.354274,-83.15554,7883,187451
-83.210995,42.440761,PMB2018-05236,2022/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,20108 FERGUSON,22063493.,42.440761,-83.210995,7884,69148
-83.228884,42.391387,PMB2005-16094,2021/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,14303 WARWICK,22086456.,42.391387,-83.228884,7885,124490
-83.228274,42.355502,PMB2016-03703,2021/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,8494 PIEDMONT,22087001.,42.355502,-83.228274,7886,162781
-83.193894,42.370017,PMB2022-05392,2022/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,10046 SUSSEX,22046012.,42.370017,-83.193894,7887,209492
,,PMB2022-03563,2022/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,2210 E OUTER DRIVE,,,,7888,
-83.143788,42.416017,PMB2021-02228,2022/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,16890 MONICA,16021280.,42.416017,-83.143788,7889,84617
-83.234178,42.375334,PMB2021-02100,2022/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,12085 AUBURN,22092740.,42.375334,-83.234178,7890,177297
-83.220114,42.370131,PMB2021-02320,2021/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,11318 PENROD,22077689.,42.370131,-83.220114,7891,185854
-83.158107,42.382896,PMB2020-01433,2021/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,12749 KENTUCKY,16037185.,42.382896,-83.158107,7892,214271
-83.12469,42.354939,PMB2015-00706,2022/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,5269 PACIFIC,16002532.,42.354939,-83.12469,7893,189674
-83.157257,42.264879,PMB2004-23255,2022/10/28 00:00:00+00,2025/10/28 00:00:00+00,1084,2987 BEATRICE,20012625.,42.264879,-83.157257,7894,525
-82.947824,42.424652,PMB2021-02708,2021/10/29 00:00:00+00,2025/10/29 00:00:00+00,1085,11536 Lakepointe,21064863.,42.424652,-82.947824,7895,311237
-83.250922,42.407402,PMB2020-01763,2021/10/29 00:00:00+00,2025/10/29 00:00:00+00,1085,15905 WESTBROOK,22110138.,42.407402,-83.250922,7896,148086
-83.191309,42.406752,PMB2021-00363,2021/10/29 00:00:00+00,2025/10/29 00:00:00+00,1085,15760 LAUDER,22041958.,42.406752,-83.191309,7897,142045
-83.250477,42.408095,PMB2010-01950,2021/10/29 00:00:00+00,2025/10/29 00:00:00+00,1085,16124 WESTBROOK,22109797.,42.408095,-83.250477,7898,126774
-83.216267,42.441223,PMB2004-02777,2021/10/29 00:00:00+00,2025/10/29 00:00:00+00,1085,20219 OAKFIELD,22069486.,42.441223,-83.216267,7899,69223
-83.238226,42.436127,PMB2018-07098,2022/10/29 00:00:00+00,2025/10/29 00:00:00+00,1085,19781 PLAINVIEW,22094232.,42.436127,-83.238226,7900,102347
-82.990135,42.431037,PMB2021-02710,2021/10/29 00:00:00+00,2025/10/29 00:00:00+00,1085,18517 JOANN,21030870.,42.431037,-82.990135,7901,221381
-82.955738,42.424336,PMB2018-03183,2021/10/29 00:00:00+00,2025/10/29 00:00:00+00,1085,11893 LAING,21058059.,42.424336,-82.955738,7902,309064
,,PMB2021-02544,2021/10/29 00:00:00+00,2025/10/29 00:00:00+00,1085,15495 Ohio,,,,7903,
-83.071138,42.436335,PMB2021-02711,2021/10/29 00:00:00+00,2025/10/29 00:00:00+00,1085,19350 CHAREST,13023500-1,42.436335,-83.071138,7904,283591
-82.987241,42.371036,PMB2004-16231,2021/10/29 00:00:00+00,2025/10/29 00:00:00+00,1085,3028 HURLBUT,19004338.,42.371036,-82.987241,7905,546598
-83.228096,42.33648,PMB2018-02983,2022/10/30 00:00:00+00,2025/10/30 00:00:00+00,1086,6331 PIEDMONT,22087949.,42.33648,-83.228096,7906,170554
-83.250444,42.438874,PMB2018-04612,2022/10/30 00:00:00+00,2025/10/30 00:00:00+00,1086,20037 TRINITY,22108649.032,42.438874,-83.250444,7907,97250
-82.94761,42.389236,PMB2005-16447,2022/10/30 00:00:00+00,2025/10/30 00:00:00+00,1086,3624 WAYBURN,21063349-50,42.389236,-82.94761,7908,314364
-83.2607,42.43288,PMB2010-02818,2022/10/31 00:00:00+00,2025/10/31 00:00:00+00,1087,19400 HOUGHTON,22115385.,42.43288,-83.2607,7909,108004
-83.06884,42.425548,PMB2005-17533,2022/10/31 00:00:00+00,2025/10/31 00:00:00+00,1087,17946 GALLAGHER,09009737.,42.425548,-83.06884,7910,279548
-83.150776,42.416262,PMB2004-26755,2022/10/31 00:00:00+00,2025/10/31 00:00:00+00,1087,16786 GREENLAWN,16029453.,42.416262,-83.150776,7911,538252
-83.223067,42.424253,PMB2013-00386,2022/10/31 00:00:00+00,2025/10/31 00:00:00+00,1087,18305 GLASTONBURY,22082411.,42.424253,-83.223067,7912,116796
-83.224199,42.333114,PMB2022-04532,2022/10/31 00:00:00+00,2025/10/31 00:00:00+00,1087,6049 STAHELIN,22084088.,42.333114,-83.224199,7913,155508
-83.077883,42.429747,PMB2022-02875,2022/10/31 00:00:00+00,2025/10/31 00:00:00+00,1087,18600 GODDARD,09014059-60,42.429747,-83.077883,7914,290108
-83.165425,42.354628,PMB2022-04912,2022/10/31 00:00:00+00,2025/10/31 00:00:00+00,1087,8245 PINEHURST,18017795.,42.354628,-83.165425,7915,188334
-83.168022,42.43985,PMB2014-00891,2022/10/31 00:00:00+00,2025/10/31 00:00:00+00,1087,19991 PINEHURST,16044100.,42.43985,-83.168022,7916,25433
,,PMB2018-03351,2022/10/31 00:00:00+00,2025/10/31 00:00:00+00,1087,5248 -5250 BALFOUR,,,,7917,
-83.113419,42.430333,PMB2004-04987,2022/10/31 00:00:00+00,2025/10/31 00:00:00+00,1087,18850 WOODWARD,01009792-3,42.430333,-83.113419,7918,60341
-83.106362,42.421207,PMB2011-00923,2022/10/31 00:00:00+00,2025/10/31 00:00:00+00,1087,241 W LONGWOOD,01004928.,42.421207,-83.106362,7919,45334
-82.982499,42.444269,PMB2021-01091,2021/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,13821 Fairmount,21025305.,42.444269,-82.982499,7920,206471
-83.053484,42.431068,PMB2021-00863,2021/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,18691 FENELON,13017266.,42.431068,-83.053484,7921,296056
-83.199804,42.418267,PMB2004-04101,2022/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,17331 GREENFIELD,22050724-6,42.418267,-83.199804,7922,63915
-83.16392,42.419523,PMB2022-00752,2022/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,17359 GRIGGS,16041533.,42.419523,-83.16392,7923,20434
-82.943757,42.404071,PMB2021-02742,2021/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,5261 Devonshire,21070582.,42.404071,-82.943757,7924,322851
-83.109369,42.336468,PMB2010-01807,2021/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,4164 29TH,14011362-3,42.336468,-83.109369,7925,150496
-82.935885,42.418677,PMB2021-02235,2021/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,9144 Guilford,21075724.,42.418677,-82.935885,7926,293993
-83.237657,42.346335,PMB2008-06702,2021/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,7424 HEYDEN,22098807.,42.346335,-83.237657,7927,165123
-83.048532,42.439558,PMB2021-00910,2021/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,19683 BUFFALO,13014870.,42.439558,-83.048532,7928,290607
-83.261801,42.368859,PMB2019-03687,2021/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,10040 Chatham,22116835.,42.368859,-83.261801,7929,181270
-83.255209,42.437266,PMB2011-01764,2021/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,19937 CHAPEL,22111520.,42.437266,-83.255209,7930,97427
-83.152267,42.392581,PMB2018-06823,2022/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,14249 CLOVERLAWN,16031394.,42.392581,-83.152267,7931,184015
-83.236631,42.405972,PMB2011-00837,2022/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,15779 PLAINVIEW,22094426.,42.405972,-83.236631,7932,127082
-83.260956,42.408191,PMB2022-05377,2022/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,22191 KESSLER,22012411.001,42.408191,-83.260956,7933,130607
-83.199824,42.418753,PMB2004-05945,2022/11/01 00:00:00+00,2025/11/01 00:00:00+00,1088,17371 GREENFIELD,22050721-3,42.418753,-83.199824,7934,63893
-83.213387,42.441648,PMB2022-02349,2022/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,20244 GILCHRIST,22065608.,42.441648,-83.213387,7935,69361
-83.284861,42.436756,PMB2004-19807,2021/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,19934 GRANDVIEW,22124182.003L,42.436756,-83.284861,7936,127392
-83.08664,42.37176,PMB2004-13777,2022/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,1160 SEWARD,06001753.,42.37176,-83.08664,7937,59076
,,PMB2022-00467,2022/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,15610 ROSSINI DRIVE,,,,7938,
-82.932973,42.425104,PMB2018-04526,2022/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,10731 LANARK,21068588.,42.425104,-82.932973,7939,308536
,,PMB2022-05632,2022/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,3258 EWALD CIRCLE,,,,7940,
-83.003828,42.376342,PMB2005-06596,2022/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,4532 FISCHER,19010566.,42.376342,-83.003828,7941,15259
-83.022959,42.343054,PMB2003-01437,2022/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,1063 JOSEPH CAMPAU,11000226-311,42.343054,-83.022959,7942,249849
,,PMB2022-03381,2022/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,1737 E OUTER DRIVE,,,,7943,
-83.243994,42.418192,PMB2006-02491,2022/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,17361 FIELDING,22102982.,42.418192,-83.243994,7944,112034
-83.022431,42.343028,PMB2003-01432,2022/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,1051 JOSEPH CAMPAU,11000226-311,42.343028,-83.022431,7945,249835
-83.21588,42.415131,PMB2022-03887,2022/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,16891 HARLOW,22070135.002L,42.415131,-83.21588,7946,146550
-82.975079,42.442706,PMB2013-01592,2022/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,14417 E STATE FAIR,21024450-1,42.442706,-82.975079,7947,209607
-83.085498,42.324823,PMB2004-18478,2022/11/02 00:00:00+00,2025/11/02 00:00:00+00,1089,1936 23RD,12008010.,42.324823,-83.085498,7948,241318
-83.205129,42.405873,PMB2013-01061,2021/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,15752 MANSFIELD,22057266.,42.405873,-83.205129,7949,145446
-83.02333,42.343489,PMB2003-01834,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,1111 JOSEPH CAMPAU,11000226-311,42.343489,-83.02333,7950,249969
-83.071417,42.352187,PMB2004-10801,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,900 W FOREST,04000979-81,42.352187,-83.071417,7951,259017
-82.991773,42.44251,PMB2017-04043,2021/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,19917 FAIRPORT,21031338.,42.44251,-82.991773,7952,164391
-82.98252,42.444751,PMB2004-23099,2021/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,13820 EASTBURN,21025712.,42.444751,-82.98252,7953,206303
-82.949822,42.390973,PMB2005-16434,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,4180 ALTER,21062850-1,42.390973,-82.949822,7954,314632
-83.230835,42.431848,PMB2004-08881,2021/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,19308 SHAFTSBURY,22087396.003,42.431848,-83.230835,7955,115126
-82.949562,42.390594,PMB2005-16433,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,4130 ALTER,21062845-6,42.390594,-82.949562,7956,314573
,,PMB2004-10802,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,930 FOREST,,,,7957,
,,PMB2004-10797,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,4727 THIRD,,,,7958,
,,PMB2022-04280,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,14600 BURT,,,,7959,
-83.07585,42.331615,PMB2012-03925,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,2132 MICHIGAN,10000293.,42.331615,-83.07585,7960,239167
-83.000816,42.43705,PMB2004-15838,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,19344 BRADFORD,21035063.,42.43705,-83.000816,7961,217282
-82.934088,42.392957,PMB2008-04029,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,3635 THREE MILE DR,21071358.,42.392957,-82.934088,7962,319992
-83.023958,42.343544,PMB2003-01835,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,2700 MACOMB,11000226-311,42.343544,-83.023958,7963,249983
-83.231155,42.353411,PMB2016-02256,2021/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,8281 WESTWOOD,22090196.,42.353411,-83.231155,7964,158469
-83.190664,42.371586,PMB2021-02294,2021/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,11382 Terry,22042877.,42.371586,-83.190664,7965,211932
-83.135159,42.331776,PMB2004-19848,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,4851 -53 TARNOW,18012603.,42.331776,-83.135159,7966,164299
-83.097216,42.36774,PMB2004-03391,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,2059 SEWARD,08001928.,42.36774,-83.097216,7967,56564
-83.202649,42.435934,PMB2021-02790,2021/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,19700 Forrer,22054161.001,42.435934,-83.202649,7968,60208
-83.093292,42.372882,PMB2004-11675,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,8528 WOODROW WILSON,06002044.,42.372882,-83.093292,7969,59446
-82.951491,42.406669,PMB2004-30086,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,5919 BALFOUR,21068718.,42.406669,-82.951491,7970,322554
-82.950351,42.391756,PMB2005-16435,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,4242 ALTER,21062861-2,42.391756,-82.950351,7971,319171
-83.07592,42.331632,PMB2016-00915,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,2136 MICHIGAN,10000292.,42.331632,-83.07592,7972,544032
-83.103666,42.374569,PMB2005-12608,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,2249 CLAIRMOUNT,10002366.,42.374569,-83.103666,7973,59921
-82.949534,42.399779,PMB2016-03255,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,5051 NOTTINGHAM,21066912-3,42.399779,-82.949534,7974,317643
-83.075994,42.331622,PMB2016-00917,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,2140 MICHIGAN,10000291.002L,42.331622,-83.075994,7975,251906
-83.023676,42.343178,PMB2003-01464,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,1095 JOSEPH CAMPAU,11000226-311,42.343178,-83.023676,7976,249863
-83.171561,42.418359,PMB2022-05742,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,17217 APPOLINE,22021570.,42.418359,-83.171561,7977,21717
-83.075334,42.331612,PMB2017-02311,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,2104 MICHIGAN,10000298.,42.331612,-83.075334,7978,545906
-83.225221,42.339276,PMB2004-27193,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,6530 ARTESIAN,22084179.,42.339276,-83.225221,7979,157200
-83.060922,42.347895,PMB2004-08071,2022/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,100 20 PARSONS,02000791.,42.347895,-83.060922,7980,230280
-83.066404,42.349318,PMB2021-02344,2021/11/03 00:00:00+00,2025/11/03 00:00:00+00,1090,629 W WILLIS,04000831.,42.349318,-83.066404,7981,231967
-83.14158,42.377128,PMB2004-10979,2022/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,12067 SANTA ROSA,16020859.,42.377128,-83.14158,7982,544332
-83.163718,42.258745,PMB2011-02911,2021/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,3751 ANNABELLE,20013042.,42.258745,-83.163718,7983,347075
-83.224492,42.355672,PMB2005-07678,2021/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,8508 STAHELIN,22082883-4,42.355672,-83.224492,7984,162853
-83.134957,42.416327,PMB2007-06733,2021/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,16900 FAIRFIELD,12012118.001,42.416327,-83.134957,7985,7342
-83.108827,42.364048,PMB2022-02413,2022/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,3032 VICKSBURG,12001758.,42.364048,-83.108827,7986,71735
-82.975045,42.445905,PMB2005-03733,2021/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,14426 BRINGARD DR,21026087.,42.445905,-82.975045,7987,192087
-82.927299,42.412868,PMB2021-01840,2021/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,5415 HEREFORD,21077218.,42.412868,-82.927299,7988,305598
-83.068064,42.443997,PMB2007-02244,2021/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,20191 NORWOOD,13022253.,42.443997,-83.068064,7989,286772
-83.245095,42.416789,PMB2005-07939,2021/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,17225 PATTON,22104424.,42.416789,-83.245095,7990,112006
-83.075867,42.439378,PMB2021-01365,2022/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,19706 Mackay,13024445-6,42.439378,-83.075867,7991,285246
-83.282415,42.410952,PMB2010-02399,2022/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,16601 FENTON,22123837.001,42.410952,-83.282415,7992,106492
-82.951532,42.415483,PMB2018-00485,2021/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,10368 BEACONSFIELD,21065818.,42.415483,-82.951532,7993,293801
-83.200715,42.431037,PMB2022-01609,2022/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,19140 WINTHROP,22052021.,42.431037,-83.200715,7994,60634
,,PMB2021-03178,2022/11/04 00:00:00+00,2025/11/04 00:00:00+00,1091,8130 WEST PARKWAY,,,,7995,
-83.257347,42.408104,PMB2021-00222,2022/11/05 00:00:00+00,2025/11/05 00:00:00+00,1092,16145 Lahser,22113756.,42.408104,-83.257347,7996,130631
-83.227024,42.423366,PMB2017-03388,2022/11/05 00:00:00+00,2025/11/05 00:00:00+00,1092,18246 STAHELIN,22083252-3,42.423366,-83.227024,7997,118168
-83.146001,42.417825,PMB2018-07274,2022/11/05 00:00:00+00,2025/11/05 00:00:00+00,1092,17142 San Juan,16025558.,42.417825,-83.146001,7998,13356
-82.955652,42.41616,PMB2009-02647,2021/05/18 00:00:00+00,2025/11/05 00:00:00+00,1092,10603 LAKEPOINTE,21065000.,42.41616,-82.955652,7999,296975
-83.010165,42.341577,PMB2015-00007,2021/11/05 00:00:00+00,2025/11/05 00:00:00+00,1092,250 HARBORTOWN 1504,CONDO BUILDING,42.341577,-83.010165,8000,240336
-82.944321,42.432253,PMB2013-00011,2022/11/05 00:00:00+00,2025/11/05 00:00:00+00,1092,19205 MCCORMICK,21080008.,42.432253,-82.944321,8001,305365
-82.951941,42.415768,PMB2004-02565,2021/11/05 00:00:00+00,2025/11/05 00:00:00+00,1092,10375 BEACONSFIELD,21066124.,42.415768,-82.951941,8002,317916
-83.262607,42.379265,PMB2017-04602,2021/11/05 00:00:00+00,2025/11/05 00:00:00+00,1092,22515 FULLERTON,22006609.,42.379265,-83.262607,8003,111575
-83.238522,42.394838,PMB2016-03162,2021/11/05 00:00:00+00,2025/11/05 00:00:00+00,1092,14591 VAUGHAN,22098355-6,42.394838,-83.238522,8004,121831
-83.078241,42.426719,PMB2022-00688,2022/11/06 00:00:00+00,2025/11/06 00:00:00+00,1093,18061 GODDARD,09014263.,42.426719,-83.078241,8005,288701
,,PMB2022-02761,2022/11/06 00:00:00+00,2025/11/06 00:00:00+00,1093,12726 RIAD,,,,8006,
-83.113933,42.362615,PMB2005-15779,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,3757 VIRGINIA PARK,14002733.,42.362615,-83.113933,8007,81790
-83.115164,42.368817,PMB2005-06494,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,3316 HAZELWOOD,12002454.,42.368817,-83.115164,8008,57041
-83.171483,42.428339,PMB2004-14560,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,18646 APPOLINE,22021256.,42.428339,-83.171483,8009,16031
-83.220723,42.349215,PMB2004-05209,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,7754 FAUST,22078441.,42.349215,-83.220723,8010,168925
,,PMB2022-00968,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,10322 E OUTER DRIVE,,,,8011,
-82.9287,42.414055,PMB2022-02794,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,5786 NEFF,21076213.,42.414055,-82.9287,8012,308022
-82.975983,42.442238,PMB2022-05963,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,14200 State Fair,21024104-5,42.442238,-82.975983,8013,215323
-83.216418,42.384858,PMB2018-05678,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,13527 ARCHDALE,22071951.,42.384858,-83.216418,8014,148213
-83.078638,42.444489,PMB2018-05791,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,20236 FLEMING,13024719.003,42.444489,-83.078638,8015,284436
-83.013183,42.359736,PMB2005-19355,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,2933 CANTON,15010481.,42.359736,-83.013183,8016,331244
-82.955212,42.421376,PMB2018-07414,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,11467 LANSDOWNE,21058506.,42.421376,-82.955212,8017,296870
-83.119042,42.302571,PMB2020-01764,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,835 GLINNAN,20005078.,42.302571,-83.119042,8018,29179
-83.06924,42.446124,PMB2007-05468,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,20465 REVERE,13022579.,42.446124,-83.06924,8019,285509
-83.24193,42.402771,PMB2019-00445,2022/11/07 00:00:00+00,2025/11/07 00:00:00+00,1094,15421 STOUT,22101757.,42.402771,-83.24193,8020,128140
-83.151441,42.397922,PMB2005-10850,2021/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,14685 ROSELAWN,16030840.,42.397922,-83.151441,8021,84990
-83.123019,42.312097,PMB2020-01822,2022/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,7335 Whittaker,18001242.,42.312097,-83.123019,8022,36153
-82.962122,42.409171,PMB2008-06401,2021/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,9432 MANISTIQUE,21061330.,42.409171,-82.962122,8023,298612
-83.254079,42.342992,PMB2021-02748,2021/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,7275 PARKLAND,22113991.,42.342992,-83.254079,8024,160204
-83.206025,42.429157,PMB2021-02400,2021/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,18944 MANSFIELD,22057433.,42.429157,-83.206025,8025,62060
-83.20842,42.365692,PMB2022-03026,2022/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,9527 WOODMONT,22063009.,42.365692,-83.20842,8026,201642
-83.020084,42.435073,PMB2005-16797,2022/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,8203 HOUSE,17005275.,42.435073,-83.020084,8027,251876
-83.148353,42.28,PMB2006-00348,2021/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,1237 LIEBOLD,20013726.,42.28,-83.148353,8028,2974
-83.224874,42.367173,PMB2004-06063,2022/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,9656 STAHELIN,22082947.,42.367173,-83.224874,8029,179337
-82.963007,42.448813,PMB2019-02653,2021/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,15424 CARLISLE,21027454.,42.448813,-82.963007,8030,102095
-83.128731,42.337514,PMB2004-27503,2022/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,6520 HANSON,18002908.,42.337514,-83.128731,8031,193139
-83.010232,42.430528,PMB2022-04867,2022/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,18514 ALGONAC,17015623.,42.430528,-83.010232,8032,225081
-82.987576,42.443804,PMB2007-00798,2021/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,19996 HICKORY,21030333.,42.443804,-82.987576,8033,221323
-83.164483,42.381413,PMB2022-00781,2022/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,12651 MENDOTA,16043600.,42.381413,-83.164483,8034,213324
-83.203374,42.361908,PMB2018-02189,2022/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,9174 MANSFIELD,22057011.014,42.361908,-83.203374,8035,208209
-83.180678,42.408151,PMB2016-03741,2021/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,15841 TRACEY,22031854.,42.408151,-83.180678,8036,87369
-83.17077,42.404283,PMB2018-00019,2021/11/08 00:00:00+00,2025/11/08 00:00:00+00,1095,15415 APPOLINE,22021667.,42.404283,-83.17077,8037,93152
